1250,2179552,392
1165,2179564,586
1236,2179612,416
1419,2179627,126
808,2179646,2936
547,2179725,7642
590,2179727,6808
345,2179728,14501
1424,2179791,122
463,2179792,10373
381,2179793,12953
1019,2179794,1114
1157,2179795,612
269,2179796,18627
1396,2179797,151
1180,2179807,549
1620,2179847,18
457,2179885,10491
1023,2179937,1096
1145,2179975,637
347,2179988,14358
692,2179989,4619
407,2180058,11898
153,2180087,30142
999,2180088,1242
1406,2180089,140
1518,2180090,61
434,2180092,11346
354,2180093,14054
367,2180094,13573
420,2180095,11581
729,2180096,4016
859,2180125,2359
770,2180143,3481
1171,2180147,574
1141,2180148,650
1465,2180152,92
1522,2180211,60
166,2180297,28541
1490,2180301,77
1214,2180367,458
224,2180410,22453
1393,2180431,152
666,2180461,5138
358,2180493,13917
518,2180532,8786
558,2180534,7425
1627,2180535,15
1142,2180536,646
461,2180539,10404
989,2180547,1304
419,2180548,11584
623,2180620,6041
870,2180626,2250
1269,2180638,363
1000,2180651,1237
631,2180662,5946
94,2180697,43178
568,2180740,7228
572,2180825,7154
343,2180890,14625
1132,2180923,689
1674,2180938,3
178,2180955,27195
1508,2180991,64
732,2181025,3963
1245,2181075,402
609,2181095,6369
93,2181101,43216
1254,2181141,386
433,2181199,11409
837,2181209,2553
786,2181217,3211
101,2181219,40920
1123,2181225,719
1038,2181245,1029
259,2181298,19103
83,2181315,47043
1626,2181338,16
1074,2181418,891
1052,2181421,976
637,2181428,5802
401,2181431,12213
1615,2181476,19
1020,2181481,1111
1496,2181488,73
951,2181523,1565
656,2181536,5294
335,2181542,14985
422,2181569,11566
765,2181612,3562
1347,2181624,218
1473,2181647,88
1149,2181669,627
778,2181676,3296
1065,2181688,941
1135,2181694,669
614,2181708,6313
428,2181744,11480
492,2181768,9521
936,2181774,1689
377,2181789,13201
1026,2181807,1078
1509,2181809,64
403,2181811,12182
1510,2181818,64
594,2181819,6707
686,2181824,4731
636,2181835,5843
478,2181837,9999
1304,2181847,304
146,2181848,31378
374,2181849,13297
571,2181850,7161
818,2181853,2758
952,2181860,1548
806,2181865,2965
438,2181891,11099
1224,2181959,442
81,2181972,47497
154,2181974,30142
1582,2182006,30
400,2182015,12215
1218,2182034,452
1163,2182055,590
1630,2182056,14
1514,2182060,62
414,2182061,11729
1292,2182062,326
396,2182063,12429
1652,2182064,10
1017,2182065,1126
1501,2182083,70
961,2182119,1476
576,2182121,7088
813,2182124,2842
1333,2182125,234
108,2182145,39406
1368,2182155,185
795,2182161,3060
89,2182169,44951
1399,2182185,147
700,2182227,4493
309,2182228,16188
274,2182242,18155
1288,2182246,336
1232,2182257,419
585,2182260,6867
744,2182261,3815
660,2182263,5223
361,2182267,13812
584,2182271,6875
91,2182274,43503
1577,2182276,31
1206,2182287,480
1131,2182307,690
1470,2182309,90
53,2182326,59180
787,2182344,3211
554,2182357,7478
136,2182386,33315
1573,2182389,36
881,2182398,2108
751,2182413,3728
1595,2182524,26
979,2182584,1371
167,2182610,28444
1001,2182710,1235
1453,2182830,101
635,2182836,5871
817,2182893,2832
1353,2182953,207
929,2182955,1743
1275,2182957,355
1068,2182959,919
901,2183051,1955
200,2183126,24193
1435,2183181,115
920,2183201,1842
140,2183209,33143
170,2183227,28041
867,2183233,2291
1511,2183234,64
210,2183238,23580
346,2183239,14501
973,2183254,1411
1255,2183267,386
1606,2183281,21
1313,2183283,273
970,2183285,1422
1290,2183299,332
826,2183314,2691
1190,2183317,531
1348,2183397,217
1240,2183407,410
925,2183409,1763
1687,2183422,2
1596,2183433,26
294,2183448,17282
945,2183449,1580
915,2183452,1861
102,2183455,40496
1664,2183470,8
477,2183480,10003
429,2183481,11475
934,2183482,1725
130,2183483,35340
331,2183486,15194
1220,2183488,449
372,2183490,13438
217,2183491,22910
1332,2183493,235
879,2183545,2132
379,2183546,13032
764,2183599,3563
1545,2183601,50
1150,2183605,615
